lat,lon,parameter,year,month,value,source_file
29.5,33.5,ALLSKY_SFC_SW_DWN,2020,3,21.18,الاشعاع الشمسى الهابط.csv
29.5,34.5,ALLSKY_SFC_SW_DWN,2020,3,20.88,الاشعاع الشمسى الهابط.csv
30.5,25.5,ALLSKY_SFC_SW_DWN,2020,3,20.44,الاشعاع الشمسى الهابط.csv
30.5,26.5,ALLSKY_SFC_SW_DWN,2020,3,20.55,الاشعاع الشمسى الهابط.csv
30.5,27.5,ALLSKY_SFC_SW_DWN,2020,3,20.3,الاشعاع الشمسى الهابط.csv
30.5,28.5,ALLSKY_SFC_SW_DWN,2020,3,20.3,الاشعاع الشمسى الهابط.csv
30.5,29.5,ALLSKY_SFC_SW_DWN,2020,3,20.57,الاشعاع الشمسى الهابط.csv
30.5,30.5,ALLSKY_SFC_SW_DWN,2020,3,20.19,الاشعاع الشمسى الهابط.csv
30.5,31.5,ALLSKY_SFC_SW_DWN,2020,3,19.25,الاشعاع الشمسى الهابط.csv
30.5,32.5,ALLSKY_SFC_SW_DWN,2020,3,20.0,الاشعاع الشمسى الهابط.csv
30.5,33.5,ALLSKY_SFC_SW_DWN,2020,3,20.32,الاشعاع الشمسى الهابط.csv
30.5,34.5,ALLSKY_SFC_SW_DWN,2020,3,19.64,الاشعاع الشمسى الهابط.csv
22.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,28.3,الاشعاع الشمسى الهابط.csv
22.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,28.21,الاشعاع الشمسى الهابط.csv
22.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,28.16,الاشعاع الشمسى الهابط.csv
22.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,27.97,الاشعاع الشمسى الهابط.csv
22.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,27.72,الاشعاع الشمسى الهابط.csv
22.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,27.82,الاشعاع الشمسى الهابط.csv
22.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,27.99,الاشعاع الشمسى الهابط.csv
22.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,27.91,الاشعاع الشمسى الهابط.csv
22.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,27.82,الاشعاع الشمسى الهابط.csv
22.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,27.67,الاشعاع الشمسى الهابط.csv
23.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,27.87,الاشعاع الشمسى الهابط.csv
23.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,28.25,الاشعاع الشمسى الهابط.csv
23.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,28.18,الاشعاع الشمسى الهابط.csv
23.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,28.1,الاشعاع الشمسى الهابط.csv
23.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,27.86,الاشعاع الشمسى الهابط.csv
23.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,27.74,الاشعاع الشمسى الهابط.csv
23.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,27.78,الاشعاع الشمسى الهابط.csv
23.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,27.52,الاشعاع الشمسى الهابط.csv
23.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,27.49,الاشعاع الشمسى الهابط.csv
23.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,27.31,الاشعاع الشمسى الهابط.csv
24.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,27.7,الاشعاع الشمسى الهابط.csv
24.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,28.02,الاشعاع الشمسى الهابط.csv
24.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,27.79,الاشعاع الشمسى الهابط.csv
24.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,27.75,الاشعاع الشمسى الهابط.csv
24.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,27.46,الاشعاع الشمسى الهابط.csv
24.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,27.73,الاشعاع الشمسى الهابط.csv
24.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,27.86,الاشعاع الشمسى الهابط.csv
24.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,27.57,الاشعاع الشمسى الهابط.csv
24.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,27.26,الاشعاع الشمسى الهابط.csv
24.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,27.28,الاشعاع الشمسى الهابط.csv
25.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,27.57,الاشعاع الشمسى الهابط.csv
25.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,27.43,الاشعاع الشمسى الهابط.csv
25.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,27.59,الاشعاع الشمسى الهابط.csv
25.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,27.74,الاشعاع الشمسى الهابط.csv
25.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,27.87,الاشعاع الشمسى الهابط.csv
25.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,27.86,الاشعاع الشمسى الهابط.csv
25.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,27.88,الاشعاع الشمسى الهابط.csv
25.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,27.46,الاشعاع الشمسى الهابط.csv
25.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,27.27,الاشعاع الشمسى الهابط.csv
25.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,26.41,الاشعاع الشمسى الهابط.csv
26.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,27.5,الاشعاع الشمسى الهابط.csv
26.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,27.66,الاشعاع الشمسى الهابط.csv
26.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,27.84,الاشعاع الشمسى الهابط.csv
26.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,27.76,الاشعاع الشمسى الهابط.csv
26.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,27.68,الاشعاع الشمسى الهابط.csv
26.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,27.66,الاشعاع الشمسى الهابط.csv
26.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,27.37,الاشعاع الشمسى الهابط.csv
26.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,27.25,الاشعاع الشمسى الهابط.csv
26.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,26.96,الاشعاع الشمسى الهابط.csv
26.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,24.94,الاشعاع الشمسى الهابط.csv
27.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,27.24,الاشعاع الشمسى الهابط.csv
27.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,27.36,الاشعاع الشمسى الهابط.csv
27.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,27.39,الاشعاع الشمسى الهابط.csv
27.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,27.49,الاشعاع الشمسى الهابط.csv
27.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,27.14,الاشعاع الشمسى الهابط.csv
27.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,26.77,الاشعاع الشمسى الهابط.csv
27.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,27.16,الاشعاع الشمسى الهابط.csv
27.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,27.46,الاشعاع الشمسى الهابط.csv
27.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,26.48,الاشعاع الشمسى الهابط.csv
27.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,26.09,الاشعاع الشمسى الهابط.csv
28.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,26.9,الاشعاع الشمسى الهابط.csv
28.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,27.05,الاشعاع الشمسى الهابط.csv
28.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,27.11,الاشعاع الشمسى الهابط.csv
28.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,27.12,الاشعاع الشمسى الهابط.csv
28.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,26.84,الاشعاع الشمسى الهابط.csv
28.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,26.49,الاشعاع الشمسى الهابط.csv
28.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,26.63,الاشعاع الشمسى الهابط.csv
28.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,26.73,الاشعاع الشمسى الهابط.csv
28.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,26.77,الاشعاع الشمسى الهابط.csv
28.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,26.49,الاشعاع الشمسى الهابط.csv
29.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,26.29,الاشعاع الشمسى الهابط.csv
29.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,26.14,الاشعاع الشمسى الهابط.csv
29.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,26.11,الاشعاع الشمسى الهابط.csv
29.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,26.42,الاشعاع الشمسى الهابط.csv
29.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,26.24,الاشعاع الشمسى الهابط.csv
29.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,26.14,الاشعاع الشمسى الهابط.csv
29.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,25.98,الاشعاع الشمسى الهابط.csv
29.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,26.29,الاشعاع الشمسى الهابط.csv
29.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,26.62,الاشعاع الشمسى الهابط.csv
29.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,26.12,الاشعاع الشمسى الهابط.csv
30.5,25.5,ALLSKY_SFC_SW_DWN,2020,4,25.65,الاشعاع الشمسى الهابط.csv
30.5,26.5,ALLSKY_SFC_SW_DWN,2020,4,25.7,الاشعاع الشمسى الهابط.csv
30.5,27.5,ALLSKY_SFC_SW_DWN,2020,4,25.24,الاشعاع الشمسى الهابط.csv
30.5,28.5,ALLSKY_SFC_SW_DWN,2020,4,25.56,الاشعاع الشمسى الهابط.csv
30.5,29.5,ALLSKY_SFC_SW_DWN,2020,4,25.84,الاشعاع الشمسى الهابط.csv
30.5,30.5,ALLSKY_SFC_SW_DWN,2020,4,25.4,الاشعاع الشمسى الهابط.csv
30.5,31.5,ALLSKY_SFC_SW_DWN,2020,4,24.29,الاشعاع الشمسى الهابط.csv
30.5,32.5,ALLSKY_SFC_SW_DWN,2020,4,24.97,الاشعاع الشمسى الهابط.csv
30.5,33.5,ALLSKY_SFC_SW_DWN,2020,4,25.58,الاشعاع الشمسى الهابط.csv
30.5,34.5,ALLSKY_SFC_SW_DWN,2020,4,25.36,الاشعاع الشمسى الهابط.csv
22.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,28.84,الاشعاع الشمسى الهابط.csv
22.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,28.91,الاشعاع الشمسى الهابط.csv
22.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,29.07,الاشعاع الشمسى الهابط.csv
22.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.56,الاشعاع الشمسى الهابط.csv
22.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.1,الاشعاع الشمسى الهابط.csv
22.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.22,الاشعاع الشمسى الهابط.csv
22.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.37,الاشعاع الشمسى الهابط.csv
22.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,28.03,الاشعاع الشمسى الهابط.csv
22.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,27.25,الاشعاع الشمسى الهابط.csv
22.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,26.96,الاشعاع الشمسى الهابط.csv
23.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,28.58,الاشعاع الشمسى الهابط.csv
23.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,28.7,الاشعاع الشمسى الهابط.csv
23.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,28.93,الاشعاع الشمسى الهابط.csv
23.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.92,الاشعاع الشمسى الهابط.csv
23.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.52,الاشعاع الشمسى الهابط.csv
23.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.43,الاشعاع الشمسى الهابط.csv
23.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.55,الاشعاع الشمسى الهابط.csv
23.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,28.26,الاشعاع الشمسى الهابط.csv
23.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,27.62,الاشعاع الشمسى الهابط.csv
23.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,26.92,الاشعاع الشمسى الهابط.csv
24.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,28.48,الاشعاع الشمسى الهابط.csv
24.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,28.77,الاشعاع الشمسى الهابط.csv
24.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,28.51,الاشعاع الشمسى الهابط.csv
24.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.34,الاشعاع الشمسى الهابط.csv
24.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.19,الاشعاع الشمسى الهابط.csv
24.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.47,الاشعاع الشمسى الهابط.csv
24.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.6,الاشعاع الشمسى الهابط.csv
24.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,28.3,الاشعاع الشمسى الهابط.csv
24.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,27.56,الاشعاع الشمسى الهابط.csv
24.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,27.17,الاشعاع الشمسى الهابط.csv
25.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,29.13,الاشعاع الشمسى الهابط.csv
25.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,29.12,الاشعاع الشمسى الهابط.csv
25.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,29.08,الاشعاع الشمسى الهابط.csv
25.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.76,الاشعاع الشمسى الهابط.csv
25.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.71,الاشعاع الشمسى الهابط.csv
25.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.48,الاشعاع الشمسى الهابط.csv
25.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.52,الاشعاع الشمسى الهابط.csv
25.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,28.12,الاشعاع الشمسى الهابط.csv
25.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,27.5,الاشعاع الشمسى الهابط.csv
25.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,26.77,الاشعاع الشمسى الهابط.csv
26.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,29.43,الاشعاع الشمسى الهابط.csv
26.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,29.33,الاشعاع الشمسى الهابط.csv
26.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,29.14,الاشعاع الشمسى الهابط.csv
26.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.89,الاشعاع الشمسى الهابط.csv
26.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.79,الاشعاع الشمسى الهابط.csv
26.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.76,الاشعاع الشمسى الهابط.csv
26.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.05,الاشعاع الشمسى الهابط.csv
26.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,27.8,الاشعاع الشمسى الهابط.csv
26.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,27.59,الاشعاع الشمسى الهابط.csv
26.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,26.12,الاشعاع الشمسى الهابط.csv
27.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,29.17,الاشعاع الشمسى الهابط.csv
27.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,29.08,الاشعاع الشمسى الهابط.csv
27.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,29.16,الاشعاع الشمسى الهابط.csv
27.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.83,الاشعاع الشمسى الهابط.csv
27.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.46,الاشعاع الشمسى الهابط.csv
27.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.12,الاشعاع الشمسى الهابط.csv
27.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,27.93,الاشعاع الشمسى الهابط.csv
27.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,27.55,الاشعاع الشمسى الهابط.csv
27.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,27.27,الاشعاع الشمسى الهابط.csv
27.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,27.15,الاشعاع الشمسى الهابط.csv
28.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,29.12,الاشعاع الشمسى الهابط.csv
28.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,29.21,الاشعاع الشمسى الهابط.csv
28.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,29.22,الاشعاع الشمسى الهابط.csv
28.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,29.07,الاشعاع الشمسى الهابط.csv
28.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.6,الاشعاع الشمسى الهابط.csv
28.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.12,الاشعاع الشمسى الهابط.csv
28.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.0,الاشعاع الشمسى الهابط.csv
28.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,27.89,الاشعاع الشمسى الهابط.csv
28.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,28.16,الاشعاع الشمسى الهابط.csv
28.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,27.93,الاشعاع الشمسى الهابط.csv
29.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,28.65,الاشعاع الشمسى الهابط.csv
29.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,28.76,الاشعاع الشمسى الهابط.csv
29.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,28.9,الاشعاع الشمسى الهابط.csv
29.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,28.88,الاشعاع الشمسى الهابط.csv
29.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.78,الاشعاع الشمسى الهابط.csv
29.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.46,الاشعاع الشمسى الهابط.csv
29.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,28.09,الاشعاع الشمسى الهابط.csv
29.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,28.38,الاشعاع الشمسى الهابط.csv
29.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,28.46,الاشعاع الشمسى الهابط.csv
29.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,28.32,الاشعاع الشمسى الهابط.csv
30.5,25.5,ALLSKY_SFC_SW_DWN,2020,5,28.96,الاشعاع الشمسى الهابط.csv
30.5,26.5,ALLSKY_SFC_SW_DWN,2020,5,29.23,الاشعاع الشمسى الهابط.csv
30.5,27.5,ALLSKY_SFC_SW_DWN,2020,5,29.23,الاشعاع الشمسى الهابط.csv
30.5,28.5,ALLSKY_SFC_SW_DWN,2020,5,29.26,الاشعاع الشمسى الهابط.csv
30.5,29.5,ALLSKY_SFC_SW_DWN,2020,5,28.86,الاشعاع الشمسى الهابط.csv
30.5,30.5,ALLSKY_SFC_SW_DWN,2020,5,28.45,الاشعاع الشمسى الهابط.csv
30.5,31.5,ALLSKY_SFC_SW_DWN,2020,5,27.75,الاشعاع الشمسى الهابط.csv
30.5,32.5,ALLSKY_SFC_SW_DWN,2020,5,28.26,الاشعاع الشمسى الهابط.csv
30.5,33.5,ALLSKY_SFC_SW_DWN,2020,5,28.77,الاشعاع الشمسى الهابط.csv
30.5,34.5,ALLSKY_SFC_SW_DWN,2020,5,28.43,الاشعاع الشمسى الهابط.csv
22.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.78,الاشعاع الشمسى الهابط.csv
22.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,29.87,الاشعاع الشمسى الهابط.csv
22.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,29.59,الاشعاع الشمسى الهابط.csv
22.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,29.51,الاشعاع الشمسى الهابط.csv
22.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.49,الاشعاع الشمسى الهابط.csv
22.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,29.6,الاشعاع الشمسى الهابط.csv
22.5,31.5,ALLSKY_SFC_SW_DWN,2020,6,29.4,الاشعاع الشمسى الهابط.csv
22.5,32.5,ALLSKY_SFC_SW_DWN,2020,6,29.34,الاشعاع الشمسى الهابط.csv
22.5,33.5,ALLSKY_SFC_SW_DWN,2020,6,29.29,الاشعاع الشمسى الهابط.csv
22.5,34.5,ALLSKY_SFC_SW_DWN,2020,6,29.27,الاشعاع الشمسى الهابط.csv
23.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.78,الاشعاع الشمسى الهابط.csv
23.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,29.92,الاشعاع الشمسى الهابط.csv
23.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,30.02,الاشعاع الشمسى الهابط.csv
23.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,29.99,الاشعاع الشمسى الهابط.csv
23.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.75,الاشعاع الشمسى الهابط.csv
23.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,29.61,الاشعاع الشمسى الهابط.csv
23.5,31.5,ALLSKY_SFC_SW_DWN,2020,6,29.7,الاشعاع الشمسى الهابط.csv
23.5,32.5,ALLSKY_SFC_SW_DWN,2020,6,29.4,الاشعاع الشمسى الهابط.csv
23.5,33.5,ALLSKY_SFC_SW_DWN,2020,6,29.49,الاشعاع الشمسى الهابط.csv
23.5,34.5,ALLSKY_SFC_SW_DWN,2020,6,29.4,الاشعاع الشمسى الهابط.csv
24.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.64,الاشعاع الشمسى الهابط.csv
24.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,30.16,الاشعاع الشمسى الهابط.csv
24.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,30.08,الاشعاع الشمسى الهابط.csv
24.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,30.04,الاشعاع الشمسى الهابط.csv
24.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.89,الاشعاع الشمسى الهابط.csv
24.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,29.77,الاشعاع الشمسى الهابط.csv
24.5,31.5,ALLSKY_SFC_SW_DWN,2020,6,29.95,الاشعاع الشمسى الهابط.csv
24.5,32.5,ALLSKY_SFC_SW_DWN,2020,6,29.65,الاشعاع الشمسى الهابط.csv
24.5,33.5,ALLSKY_SFC_SW_DWN,2020,6,29.39,الاشعاع الشمسى الهابط.csv
24.5,34.5,ALLSKY_SFC_SW_DWN,2020,6,29.4,الاشعاع الشمسى الهابط.csv
25.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.75,الاشعاع الشمسى الهابط.csv
25.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,29.96,الاشعاع الشمسى الهابط.csv
25.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,29.87,الاشعاع الشمسى الهابط.csv
25.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,29.81,الاشعاع الشمسى الهابط.csv
25.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.91,الاشعاع الشمسى الهابط.csv
25.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,29.93,الاشعاع الشمسى الهابط.csv
25.5,31.5,ALLSKY_SFC_SW_DWN,2020,6,30.12,الاشعاع الشمسى الهابط.csv
25.5,32.5,ALLSKY_SFC_SW_DWN,2020,6,29.62,الاشعاع الشمسى الهابط.csv
25.5,33.5,ALLSKY_SFC_SW_DWN,2020,6,29.74,الاشعاع الشمسى الهابط.csv
25.5,34.5,ALLSKY_SFC_SW_DWN,2020,6,29.09,الاشعاع الشمسى الهابط.csv
26.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.9,الاشعاع الشمسى الهابط.csv
26.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,30.04,الاشعاع الشمسى الهابط.csv
26.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,29.91,الاشعاع الشمسى الهابط.csv
26.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,29.97,الاشعاع الشمسى الهابط.csv
26.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.98,الاشعاع الشمسى الهابط.csv
26.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,30.13,الاشعاع الشمسى الهابط.csv
26.5,31.5,ALLSKY_SFC_SW_DWN,2020,6,29.85,الاشعاع الشمسى الهابط.csv
26.5,32.5,ALLSKY_SFC_SW_DWN,2020,6,29.69,الاشعاع الشمسى الهابط.csv
26.5,33.5,ALLSKY_SFC_SW_DWN,2020,6,29.76,الاشعاع الشمسى الهابط.csv
26.5,34.5,ALLSKY_SFC_SW_DWN,2020,6,27.83,الاشعاع الشمسى الهابط.csv
27.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.42,الاشعاع الشمسى الهابط.csv
27.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,29.48,الاشعاع الشمسى الهابط.csv
27.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,29.76,الاشعاع الشمسى الهابط.csv
27.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,29.83,الاشعاع الشمسى الهابط.csv
27.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.85,الاشعاع الشمسى الهابط.csv
27.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,29.67,الاشعاع الشمسى الهابط.csv
27.5,31.5,ALLSKY_SFC_SW_DWN,2020,6,30.05,الاشعاع الشمسى الهابط.csv
27.5,32.5,ALLSKY_SFC_SW_DWN,2020,6,30.14,الاشعاع الشمسى الهابط.csv
27.5,33.5,ALLSKY_SFC_SW_DWN,2020,6,29.46,الاشعاع الشمسى الهابط.csv
27.5,34.5,ALLSKY_SFC_SW_DWN,2020,6,28.87,الاشعاع الشمسى الهابط.csv
28.5,25.5,ALLSKY_SFC_SW_DWN,2020,6,29.5,الاشعاع الشمسى الهابط.csv
28.5,26.5,ALLSKY_SFC_SW_DWN,2020,6,29.6,الاشعاع الشمسى الهابط.csv
28.5,27.5,ALLSKY_SFC_SW_DWN,2020,6,29.69,الاشعاع الشمسى الهابط.csv
28.5,28.5,ALLSKY_SFC_SW_DWN,2020,6,29.86,الاشعاع الشمسى الهابط.csv
28.5,29.5,ALLSKY_SFC_SW_DWN,2020,6,29.87,الاشعاع الشمسى الهابط.csv
28.5,30.5,ALLSKY_SFC_SW_DWN,2020,6,29.61,الاشعاع الشمسى الهابط.csv
